meter_id,locality,feeder_id,category,lat,lon,flag_status,confidence_score,anomaly_type,explanation_text,shap_top_feature_1,shap_top_feature_2,shap_top_feature_3,days_anomalous,personal_baseline_kwh,peer_baseline_kwh,deviation_pct
MET_369,Marathahalli,F08,Residential,12.96221106955634,77.70062803312778,NORMAL,0,NORMAL,Meter MET_369 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,29,0.4157680066250676,0.4157680066250676,0.0
MET_370,Marathahalli,F08,Commercial,12.952620512022431,77.68841092577864,NORMAL,60,NORMAL,Meter MET_370 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5509938905980961,0.5509938905980962,-2.0149461610545714e-14
MET_371,Marathahalli,F08,Residential,12.963106981590606,77.70215090037306,NORMAL,0,NORMAL,Meter MET_371 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,42,0.41535733363536415,0.4153573336353641,1.3364673435618263e-14
MET_372,Marathahalli,F08,Industrial,12.955017507921946,77.68996065837382,NORMAL,60,NORMAL,Meter MET_372 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,23,1.4402550861795076,1.4402550861795076,0.0
MET_373,Marathahalli,F08,Commercial,12.959496139284028,77.7011233529054,NORMAL,60,NORMAL,Meter MET_373 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,41,0.5517447312656775,0.5517447312656775,0.0
MET_374,Marathahalli,F08,Residential,12.966290378089736,77.69946519028841,NORMAL,0,NORMAL,Meter MET_374 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,28,0.41505654905602735,0.41505654905602735,0.0
MET_375,Marathahalli,F08,Residential,12.957613133213655,77.69382747751366,NORMAL,60,NORMAL,Meter MET_375 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.41534942388187135,0.41534942388187135,0.0
MET_376,Marathahalli,F08,Commercial,12.95914580516668,77.69620294118447,NORMAL,60,NORMAL,Meter MET_376 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,40,0.5515184782358173,0.5515184782358175,-2.0130296054204897e-14
MET_377,Marathahalli,F08,Residential,12.955039728377084,77.70559502260346,NORMAL,0,NORMAL,Meter MET_377 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,14,0.4155714564707291,0.4155714564707291,0.0
MET_378,Marathahalli,F08,Residential,12.966240673608288,77.70194419473422,NORMAL,60,NORMAL,Meter MET_378 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.41577752980140237,0.41577752980140237,0.0
MET_379,Marathahalli,F08,Industrial,12.955416598408762,77.7008200772972,NORMAL,60,NORMAL,Meter MET_379 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,31,1.439937736174576,1.4399377361745762,-1.5420430991337733e-14
MET_380,Marathahalli,F08,Residential,12.961658505637992,77.69917018249681,NORMAL,0,NORMAL,Meter MET_380 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.41566091119072446,0.41566091119072446,0.0
MET_381,Marathahalli,F08,Residential,12.964098661068174,77.69994148457145,NORMAL,60,NORMAL,Meter MET_381 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.4153195320043079,0.4153195320043079,0.0
MET_382,Marathahalli,F08,Commercial,12.962060056945218,77.69994762513349,NORMAL,60,NORMAL,Meter MET_382 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.551709081651378,0.551709081651378,0.0
MET_383,Marathahalli,F08,Residential,12.960463165632008,77.69026555548115,NORMAL,0,NORMAL,Meter MET_383 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,34,0.4158475202503522,0.4158475202503522,0.0
MET_384,Marathahalli,F08,Residential,12.95943448430964,77.6951752321646,NORMAL,0,NORMAL,Meter MET_384 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.41547687189260707,0.41547687189260707,0.0
MET_385,Marathahalli,F08,Commercial,12.95398063616944,77.7041272664772,NORMAL,60,NORMAL,Meter MET_385 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.5514696259511981,0.5514696259511981,0.0
MET_386,Marathahalli,F08,Industrial,12.966015981363542,77.70283688240119,NORMAL,60,NORMAL,Meter MET_386 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,30,1.4413799412845998,1.4413799412845998,0.0
MET_387,Marathahalli,F08,Residential,12.960120853667425,77.70280250048381,NORMAL,0,NORMAL,Meter MET_387 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,28,0.41510730793274553,0.41510730793274553,0.0
MET_388,Marathahalli,F08,Commercial,12.959148212722408,77.6982111891076,NORMAL,60,NORMAL,Meter MET_388 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,34,0.5518953780143921,0.5518953780143921,0.0
MET_389,Marathahalli,F08,Residential,12.954726114518152,77.698987965218,NORMAL,0,NORMAL,Meter MET_389 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,37,0.4155186682676959,0.4155186682676959,0.0
MET_390,Marathahalli,F08,Residential,12.959341543713697,77.69218939153266,NORMAL,0,NORMAL,Meter MET_390 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.4153873435156108,0.4153873435156108,0.0
MET_391,Marathahalli,F08,Commercial,12.958895211552733,77.69708108174457,NORMAL,60,NORMAL,Meter MET_391 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,29,0.5514528212016325,0.5514528212016325,0.0
MET_392,Marathahalli,F08,Residential,12.966290244666578,77.70097685331406,NORMAL,0,NORMAL,Meter MET_392 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.41589802780141294,0.41589802780141294,0.0
MET_393,Marathahalli,F08,Industrial,12.959145781756366,77.6983951492392,NORMAL,60,NORMAL,Meter MET_393 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.4416244597058774,1.4416244597058774,0.0
MET_394,Marathahalli,F08,Commercial,12.959276849512417,77.69658834406081,NORMAL,60,NORMAL,Meter MET_394 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5513358090340746,0.5513358090340746,0.0
MET_395,Marathahalli,F08,Residential,12.954770291210446,77.69679579248957,NORMAL,60,NORMAL,Meter MET_395 flagged: stages IF/peer/feeder = 0/1/0. Personal baseline ~0.77 kWh/interval vs peer cluster ~0.77 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,63,0.7729374384690111,0.7729374384690111,0.0
MET_396,Marathahalli,F08,Residential,12.95611560697339,77.69239873784431,NORMAL,0,NORMAL,Meter MET_396 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.41535193014598637,0.4153519301459864,-1.3364847302321904e-14
MET_397,Marathahalli,F08,Commercial,12.96114488725819,77.69896505863973,NORMAL,60,NORMAL,Meter MET_397 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,49,0.5517210204215057,0.5517210204215057,0.0
MET_398,Marathahalli,F08,Residential,12.951953169954528,77.69690926145002,NORMAL,0,NORMAL,Meter MET_398 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,20,0.4156052701151362,0.4156052701151362,0.0
MET_399,Marathahalli,F08,Residential,12.9630828055436,77.70163689495558,NORMAL,0,NORMAL,Meter MET_399 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,17,0.41585328958218126,0.4158532895821812,1.3348734426756933e-14
MET_400,Marathahalli,F08,Industrial,12.96320334737154,77.6975556528276,NORMAL,60,NORMAL,Meter MET_400 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,27,1.440299679598067,1.440299679598067,0.0
MET_401,Rajajinagar,F09,Residential,12.988119818688125,77.54996520469057,NORMAL,0,NORMAL,Meter MET_401 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.41583257763939296,0.41583257763939296,0.0
MET_402,Rajajinagar,F09,Residential,12.992878419619002,77.55581712013746,NORMAL,0,NORMAL,Meter MET_402 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.4153995583006069,0.4153995583006069,0.0
MET_403,Rajajinagar,F09,Commercial,12.99664932444642,77.55869991860136,NORMAL,60,NORMAL,Meter MET_403 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,34,0.5515827388167407,0.5515827388167407,0.0
MET_404,Rajajinagar,F09,Residential,12.990971085373875,77.54932317648455,NORMAL,0,NORMAL,Meter MET_404 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.415419776753212,0.41541977675321196,1.3362664547440477e-14
MET_405,Rajajinagar,F09,Residential,12.990223573611956,77.55516892477924,NORMAL,0,NORMAL,Meter MET_405 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.41596689702121764,0.4159668970212177,-1.3345088666617215e-14
MET_406,Rajajinagar,F09,Commercial,12.990691667018442,77.55198842356769,NORMAL,60,NORMAL,Meter MET_406 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.5518709497319441,0.5518709497319441,0.0
MET_407,Rajajinagar,F09,Industrial,12.99251153925988,77.55228416903435,NORMAL,60,NORMAL,Meter MET_407 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Rajajinagar Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.441856131304491,1.441856131304491,0.0
MET_408,Rajajinagar,F09,Residential,12.988987735665098,77.55554581133721,NORMAL,0,NORMAL,Meter MET_408 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.41528800206777305,0.41528800206777305,0.0
MET_409,Rajajinagar,F09,Commercial,12.989892029679485,77.55527641755592,NORMAL,60,NORMAL,Meter MET_409 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5517080891736442,0.5517080891736442,0.0
MET_410,Rajajinagar,F09,Residential,12.992592816091408,77.54974228399563,NORMAL,0,NORMAL,Meter MET_410 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,20,0.4152856040460322,0.4152856040460322,0.0
MET_411,Rajajinagar,F09,Residential,12.989575035504538,77.56005110775966,NORMAL,0,NORMAL,Meter MET_411 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.41517929090434436,0.41517929090434436,0.0
MET_412,Rajajinagar,F09,Commercial,12.986851681949062,77.54583338220412,NORMAL,60,NORMAL,Meter MET_412 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5516299912493474,0.5516299912493474,0.0
MET_413,Rajajinagar,F09,Residential,12.98405261938703,77.55441643978631,NORMAL,0,NORMAL,Meter MET_413 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.41548932124733184,0.41548932124733184,0.0
MET_414,Rajajinagar,F09,Industrial,12.991623669112132,77.5538295565783,NORMAL,60,NORMAL,Meter MET_414 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Rajajinagar Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,23,1.4402182134487438,1.440218213448744,-1.5417427918323826e-14
MET_415,Rajajinagar,F09,Commercial,12.996356759315717,77.54360866226759,NORMAL,60,NORMAL,Meter MET_415 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,47,0.5518858787481496,0.5518858787481496,0.0
MET_416,Rajajinagar,F09,Residential,12.993083735497724,77.56054575280722,NORMAL,0,NORMAL,Meter MET_416 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.41530055204521954,0.4153005520452195,1.3366500708434783e-14
MET_417,Rajajinagar,F09,Residential,12.986988876940432,77.55278077395283,NORMAL,0,NORMAL,Meter MET_417 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,31,0.41544710219650893,0.41544710219650893,0.0
MET_418,Rajajinagar,F09,Commercial,12.988488432331083,77.55072261581569,NORMAL,60,NORMAL,Meter MET_418 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,40,0.550800445931953,0.550800445931953,0.0
MET_419,Rajajinagar,F09,Residential,12.990194951979907,77.56000994113474,NORMAL,0,NORMAL,Meter MET_419 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.41 kWh/interval vs peer cluster ~0.41 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4149510772532558,0.41495107725325586,-1.3377758071797431e-14
MET_420,Rajajinagar,F09,Residential,12.998849546701951,77.55295624309984,NORMAL,60,NORMAL,Meter MET_420 flagged: stages IF/peer/feeder = 0/1/0. Personal baseline ~1.25 kWh/interval vs peer cluster ~1.25 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,1.2463262319618984,1.2463262319618984,0.0
MET_421,Rajajinagar,F09,Industrial,12.99912024085626,77.55444230590794,NORMAL,60,NORMAL,Meter MET_421 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Rajajinagar Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,19,1.4395772949706018,1.4395772949706018,0.0
MET_422,Rajajinagar,F09,Residential,12.998514764106805,77.55392680540139,NORMAL,60,NORMAL,Meter MET_422 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.41 kWh/interval vs peer cluster ~0.41 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,18,0.4149585834106234,0.41495858341062336,1.3377516082448793e-14
MET_423,Rajajinagar,F09,Residential,12.992024231304184,77.55576189789056,NORMAL,0,NORMAL,Meter MET_423 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.4155695721950508,0.41556957219505086,-1.335784786601345e-14
MET_424,Rajajinagar,F09,Commercial,13.00421541471747,77.55770514229938,NORMAL,60,NORMAL,Meter MET_424 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,40,0.551146637194047,0.5511466371940471,-2.0143877322329928e-14
MET_425,Rajajinagar,F09,Residential,12.988670941880194,77.55817599148111,NORMAL,0,NORMAL,Meter MET_425 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4158008801096638,0.4158008801096639,-1.3350416963190949e-14
MET_426,Rajajinagar,F09,Residential,12.990052669851664,77.5523409992684,NORMAL,0,NORMAL,Meter MET_426 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4160096976425434,0.41600969764254336,1.3343715674377337e-14
MET_427,Rajajinagar,F09,Commercial,12.995134405439568,77.55442434235108,NORMAL,60,NORMAL,Meter MET_427 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,41,0.551634269489567,0.551634269489567,0.0
MET_428,Rajajinagar,F09,Industrial,12.992614303658048,77.55435594088746,NORMAL,60,NORMAL,Meter MET_428 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Rajajinagar Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,32,1.4409601335320195,1.4409601335320195,0.0
MET_429,Rajajinagar,F09,Residential,12.992846332506424,77.55599986358975,NORMAL,0,NORMAL,Meter MET_429 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4153804283793947,0.41538042837939476,-1.3363930372895609e-14
MET_430,Rajajinagar,F09,Commercial,12.983752132269178,77.55696629067444,NORMAL,60,NORMAL,Meter MET_430 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5517911491474434,0.5517911491474433,2.0120348547462754e-14
MET_431,Rajajinagar,F09,Residential,12.98757192232068,77.54853080345777,NORMAL,0,NORMAL,Meter MET_431 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.41 kWh/interval vs peer cluster ~0.41 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4149265095343976,0.4149265095343976,0.0
MET_432,Rajajinagar,F09,Residential,12.991266355024566,77.55463592401325,NORMAL,0,NORMAL,Meter MET_432 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.4155792435830915,0.4155792435830915,0.0
MET_433,Rajajinagar,F09,Commercial,12.988725975341712,77.55762412743067,NORMAL,60,NORMAL,Meter MET_433 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,38,0.5513613446244723,0.5513613446244723,0.0
MET_434,Rajajinagar,F09,Residential,12.986131299334517,77.55267222500491,NORMAL,0,NORMAL,Meter MET_434 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,17,0.4157772138758818,0.4157772138758818,0.0
MET_435,Rajajinagar,F09,Industrial,12.989160503460267,77.55411365091864,NORMAL,60,NORMAL,Meter MET_435 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Rajajinagar Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,28,1.4420461465237067,1.4420461465237069,-1.5397884836092584e-14
MET_436,Rajajinagar,F09,Commercial,12.992615457138587,77.5502684282015,NORMAL,60,NORMAL,Meter MET_436 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,37,0.5516588584490033,0.5516588584490033,0.0
MET_437,Rajajinagar,F09,Residential,12.994397130709824,77.55455200947334,NORMAL,0,NORMAL,Meter MET_437 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.41588715597561454,0.41588715597561454,0.0
MET_438,Rajajinagar,F09,Residential,12.983932214986751,77.54646563423842,NORMAL,0,NORMAL,Meter MET_438 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.4156593941634109,0.41565939416341097,-1.3354961300221295e-14
MET_439,Rajajinagar,F09,Commercial,12.991450722828285,77.55341613072885,NORMAL,60,NORMAL,Meter MET_439 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5522365857472082,0.5522365857472082,0.0
MET_440,Rajajinagar,F09,Residential,12.9910863195457,77.55418807017388,NORMAL,0,NORMAL,Meter MET_440 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.41533256785824674,0.41533256785824674,0.0
MET_441,Rajajinagar,F09,Residential,12.99240223935804,77.55809059843939,NORMAL,0,NORMAL,Meter MET_441 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,16,0.41529333384062633,0.4152933338406264,-1.3366733031298999e-14
MET_442,Rajajinagar,F09,Industrial,12.98705558039633,77.5496121136284,NORMAL,60,NORMAL,Meter MET_442 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Rajajinagar Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,23,1.4405672665324016,1.4405672665324016,0.0
MET_443,Rajajinagar,F09,Residential,12.987126704568452,77.55545566666868,NORMAL,0,NORMAL,Meter MET_443 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4156345906908219,0.4156345906908219,0.0
MET_444,Rajajinagar,F09,Residential,12.996479789514586,77.55257464224704,NORMAL,0,NORMAL,Meter MET_444 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.415887844547593,0.41588784454759303,-1.3347625317504389e-14
MET_445,Rajajinagar,F09,Commercial,12.981493200623362,77.54748402854956,NORMAL,60,NORMAL,Meter MET_445 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,44,0.551733151454508,0.551733151454508,0.0
MET_446,Rajajinagar,F09,Residential,12.988167853108816,77.55206908445001,NORMAL,0,NORMAL,Meter MET_446 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.41550268808788005,0.41550268808788005,0.0
